id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length
12-835,Lequel de ces éléments joue un rôle essentiel dans la survie de nombreux types de flore?,"{'text': array(['abeille', 'chat', 'chien', 'souris'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Une abeille est un animal pollinisateur,1.0,2.0,0317ce7c33,88
14-934,Les humains qui se déplacent dans un environnement font habituellement perdre quoi aux espèces indigènes?,"{'text': array(['beauté', 'situation du logement', 'esprits', 'jeunes'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les humains qui se déplacent dans un environnement font habituellement perdre leur habitat aux espèces indigènes,1.0,2.0,1e6dc77bb6,105
10-924,"Un véhicule tourne dans un coin et glisse, griffe. Les pneus à ce moment connu","{'text': array(['moins de frottement', 'plus de frottement', 'chute libre',
       'frottement zéro'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le dérapage provoque des frictions,1.0,1.0,b356d338b7,78
11-446,La plus grande masse et l'orbite de Jupiter contribuent à la formation de cette zone de débris:,"{'text': array(['Système solaire intérieur', ""Nuage d'Oort"", 'Ceinture de Kuiper',
       ""Ceinture d'astéroïdes""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la rupture des roches peut causer des débris,0.8,1.6,97e7d66d68,95
13-291,Laquelle des raisons suivantes est la meilleure pour les écureuils qui quittent leur forêt?,"{'text': array(['La forêt est envahie de chipmunks',
       ""La forêt est récoltée pour le bois d'oeuvre"",
       'De nombreux glands se trouvent sur le sol forestier',
       'Ils veulent commencer une nouvelle vie'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si un habitat est enlevé, alors cet habitat est détruit",1.0,1.6,77e0532fb7,91
10-1151,"Un nuage devient gras, lourd et sombre. Le ciel devient plus sombre. La prochaine étape à attendre est","{'text': array(['glace', 'précipitations', 'soleil', 'fleurs'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la vapeur d'eau se condensant dans les nuages provoque la pluie,1.0,2.0,b356d338b7,102
14-1326,reproduction est quand un organisme transmet l'information génétique de lui-même à son quoi?,"{'text': array(['pieds', 'pension alimentaire pour enfants', 'cerveau',
       'jeunes enfants'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,reproduction est lorsqu'un organisme transmet l'information génétique de lui-même à sa progéniture,1.0,2.0,1e6dc77bb6,92
10-833,"Un glacier a traversé une région il y a des années et des années, et les scientifiques peuvent le dire en","{'text': array(['regarder la lune', 'regarder les chiens',
       'en regardant les conditions du ciel',
       'en regardant la pierre à proximité'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,glaciers provoquent des rayures dans les roches,0.8,1.4,b356d338b7,105
11-380,"Pour se protéger des consommateurs, quelles mesures un animal prendrait-il le plus vraisemblablement?","{'text': array(['nidification juste à côté des prédateurs', 'debout au soleil',
       ""se démarquer de l'environnement"",
       'apparaissant comme dans les environs'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,camouflage est une sorte de protection contre les consommateurs,1.0,2.0,d2ccffd14b,101
9-509,est-ce qu'un enfant avec une nouvelle jumelle peut voir un ami debout à distance mieux ou pire ?,"{'text': array(['la visibilité sera améliorée', 'la visibilité sera compromise',
       'la différence sera manquante', 'tous ces'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,jumelles sont utilisées pour observer des objets éloignés,1.0,2.0,cf7109905e,96
13-40,Les ours savent instinctivement quand son temps d'hiberner parce que qui le leur transmet ?,"{'text': array(['soupe', 'leur pantalon', 'Leurs parents', 'porridge'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,hibernation est un comportement hérité,1.0,2.0,bdb4135787,91
10-777,"Une tige métallique est assise dehors et absorbe beaucoup d'énergie d'une étoile, donc le métal","{'text': array(['cris', 'manteaux', 'les navires', 'mort'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"si une substance absorbe l'énergie solaire, alors cette substance augmentera de la température",0.83,1.67,b356d338b7,95
9-1072,comment se fait-il qu'une personne puisse souffler dans un ballon et utiliser le même air pour remplir un ballon de soccer?,"{'text': array([""c'est la loi de la thermodynamique"",
       ""c'est la capacité de se conformer"",
       ""c'est un changement dans le cosmos"", 'tous ces'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,La matière en phase gazeuse a une forme variable,1.0,1.4,cf7109905e,123
852,"Lorsque le câble d'alimentation de la console de jeu a été fixé au mur, l'électricité a fini par","{'text': array(['la prise', ""le câble d'alimentation"", 'le mur',
       'la console de jeu'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,l'envoi d'électricité par un conducteur provoque le flux d'électricité par ce conducteur,0.8,1.4,7189327f06,96
10-1020,"Si vous maintenez la boussole latéralement au pôle sud, où pointent les aiguilles ?","{'text': array(['sur le côté', 'les deux vers le bas', 'les deux',
       'de haut en bas'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,une boussole est une sorte d'outil pour déterminer la direction en pointant vers le nord,0.8,0.0,150eb89dbe,83
8-432,"si un étudiant trouve son stylo sur la table de l'autre côté de la pièce, lequel de ceux-ci est arrivé ?","{'text': array(['il y avait de la lumière du stylo à la cornée',
       ""le stylo n'a pas réfléchi"", 'aucune de ces',
       'la personne a des pouvoirs psychiques'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,si un objet reflète la lumière vers l'œil alors cet objet peut être vu,0.8,1.8,cf7109905e,104
11-125,Un exemple d'une chose vivante qui a besoin de respiration pour utiliser efficacement l'énergie est,"{'text': array(['une pile de clip papier', 'un meurtre de corbeaux',
       ""une grande statue d'éléphant"", 'un banc de parc ensoleillé'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les êtres vivants ont besoin de respiration pour utiliser l'énergie,1.0,2.0,b356d338b7,99
12-1171,comment un animal sait-il effectuer certaines actions vitales cruciales avant d'y être exposé?,"{'text': array(['il est intégré dans leur être même', ""il est enseigné à l'école"",
       'ils sont formés dans une école spéciale',
       'ils ont des pouvoirs magiques'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Un exemple d'instinct est la capacité du kangourou à ramper dans la poche de sa mère pour boire du lait,1.0,2.0,cf7109905e,94
10-95,Un moyen rapide d'ajuster la formation de portions de la croûte de la terre est pour elle de,"{'text': array(['expérience tremblante', 'faire croire', 'chute', ""s'envoler""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un tremblement de terre change rapidement la surface de la Terre,1.0,2.0,b356d338b7,92
13-56,La dispersion des graines est quand les graines d'une plante sont déplacées dans un nouvel environnement d'où?,"{'text': array(['graphiques végétaux', 'ciel', 'espace', 'flore mère'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la dispersion des graines est lorsque les graines d'une plante sont transférées de la plante à un nouvel environnement,1.0,2.0,1e6dc77bb6,110
10-632,Galileo Galilei a amélioré le télescope pour faire de meilleures observations de quoi?,"{'text': array(['végétaux', 'personnes', 'jeux spatiaux', 'roches spatiales'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,Galileo Galilei a amélioré le télescope pour mieux observer les corps célestes,1.0,1.0,1e6dc77bb6,86
11-219,John a pu lire la nuit même si l'électricité était sortie. John utilisait,"{'text': array(['une pizza pepperoni et fromage', ""un bureau d'érable lourd"",
       ""un article fabriqué à partir d'un produit pétrolier avec un cordon qui colle sur le dessus"",
       'une ancienne échelle de marche'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,une bougie est une source de lumière lorsqu'elle est brûlée,1.0,1.2,3f32b550f3,73
13-76,"Quand un gène dominant et récessif sont présents, le dominant ce qui sera visible?","{'text': array(['société', 'caractéristique', 'personne', 'chemin'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"quand un gène dominant et récessif sont présents, le caractère dominant sera visible",0.8,1.8,c1e2e5a65e,82
12-1133,Comment pouvez - vous vous assurer de ne pas tomber malade après avoir mangé de la viande?,"{'text': array(['couvre-le avec du ketchup', ""mange-le quand c'est cru"",
       ""prendre la viande d'un raton laveur mort dans la route"",
       'faire cuire très soigneusement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les bactéries causent des empoisonnements alimentaires,1.0,2.0,3f32b550f3,90
13-216,plante tige est le véhicule pour le transport de l'eau et de la nourriture des racines au reste de la,"{'text': array(['la vie solaire', 'cupcake', 'pierre', 'sneaker'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une tige de plante est le véhicule pour transporter l'eau et la nourriture des racines au reste de la plante,0.8,0.4,6240cdfd8d,101
12-870,"si la forêt locale est coupée, quel habitat de cet animal pourrait être affecté?","{'text': array(['un étudiant vivant dans une maison de ville',
       'un homme qui vit dans la ville',
       'un chien qui vit dans une livre', 'un lapin qui vit dans un trou'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,certains lapins vivent dans des forêts,1.0,2.0,cf7109905e,80
14-308,"Deux arbres abattus, divisés en deux, avec le même nombre d'anneaux, signifie qu'ils sont les mêmes","{'text': array(['émotionnellement', 'crabe', ""type d'arbre"", 'âge'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un arbre cultivant un cycle de croissance d'arbre se produit une fois par an,1.0,2.0,7c933a44d8,99
12-172,Le soleil tombant sur les montagnes et le dessert en même temps laisse la zone sensible à,"{'text': array(['fusions', 'convection', 'tremblements de terre',
       'pannes de puissance'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,chauffage inégal cause convection,0.8,1.4,dc78319bb0,89
14-1470,"Si un être vivant le fera à l'âge adulte, alors la chose la plus importante pour lui sera","{'text': array(['autres', 'exploitation minière', 'comestibles', 'hôtels'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un animal a besoin de nutriments pour survivre,1.0,1.6,b356d338b7,89
7-576,Un exemple de machine simple nécessitant de l'énergie mécanique pour fonctionner serait,"{'text': array([""une lumière qui a besoin d'une manivelle pour être tournée"",
       'une radio qui a besoin de quatre batteries',
       'un ordinateur qui doit être branché',
       'un poêle qui fonctionne au gaz'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une machine simple nécessite de l'énergie mécanique pour fonctionner,0.8,1.8,b356d338b7,87
10-603,Un corps a besoin de fibres pour faire des selles saines et cela peut être absorbé par la consommation,"{'text': array(['eau', 'fromage', 'œufs', 'brocoli'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les plantes sont une source de fibres,0.83,1.67,b356d338b7,102
10-937,"En raison de plaques planant sur le manteau de notre planète, pourquoi Vancouver est-il susceptible d'être détruit?","{'text': array(['il est assis sur une ligne de faille active',
       'il est situé au Canada', 'il a des Français',
       ""l'océan Pacifique n'est que la moitié bleue de l'Atlantique""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une plaque tectonique se déplace le long d'une ligne de faille,1.0,2.0,7c933a44d8,115
12-1124,"Une personne a besoin de faire courir un poêle avec seulement de l'énergie qui va courir pour toujours, donc ils font un","{'text': array(['réchaud à propane', 'cuisinière à gaz', 'four à maïs',
       'poêle solaire'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,l'énergie solaire est une ressource inépuisable,1.0,2.0,b356d338b7,120
13-934,Une chose qui est introduite à l'activité thermique le fera probablement si elle est capable de dégoutter:,"{'text': array(['refroidissement', 'évaporation', 'glaçons', 'gel'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"à mesure que la température d'un liquide augmente, le taux d'évaporation de ce liquide augmentera",1.0,1.8,b356d338b7,106
13-767,Certains animaux changent complètement leur apparence au cours d'un stade du cycle vital connu sous le nom de,"{'text': array(['métamorphoses', 'métal', 'Sept', 'dessin'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la métamorphose est une étape du processus du cycle de vie de certains animaux,1.0,2.0,bdb4135787,109
13-541,"Si ta grand-mère t'envoie dans la cour pour sortir les mauvaises herbes du jardin, elle veut dire :","{'text': array(['arrosez soigneusement les mauvaises herbes',
       'les arracher du sol', ""fertiliser et jusqu'aux mauvaises herbes"",
       'demandez-leur de quitter la cour'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si une mauvaise herbe est tirée, alors cette mauvaise herbe est détruite",1.0,2.0,a8ecf6eaeb,99
12-214,Où trouveriez-vous une quantité de biodiversité inférieure à la moyenne par rapport aux autres biomes?,"{'text': array(['une jungle', ""l'arctique"", 'une forêt', 'une forêt tropicale'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les environnements froids contiennent peu d'organismes,1.0,1.2,7b06152ffc,102
